"Instante lectura","Chuvia","Humidade do solo","Humidade relativa media a 1.5m","Temperatura media a 1.5m","Velocidade do vento a 10m"
"2017-10-15 02:00:00.0","0.0","0.026","91.0","12.54","0.5"
"2017-10-15 02:10:00.0","0.0","0.026","92.0","12.47","1.1"
"2017-10-15 02:20:00.0","0.0","0.026","92.0","12.25","1.3"
"2017-10-15 02:30:00.0","0.0","0.026","92.0","12.28","3.4"
"2017-10-15 02:40:00.0","0.0","0.026","92.0","12.2","1.1"
"2017-10-15 02:50:00.0","0.0","0.026","92.0","12.09","0.6"
"2017-10-15 03:00:00.0","0.0","0.026","92.0","12.18","1.8"
"2017-10-15 03:10:00.0","0.0","0.026","92.0","12.28","1.5"
"2017-10-15 03:20:00.0","0.0","0.026","91.0","12.21","0.9"
"2017-10-15 03:30:00.0","0.0","0.026","91.0","12.06","1.4"
"2017-10-15 03:40:00.0","0.0","0.026","92.0","11.92","1.3"
"2017-10-15 03:50:00.0","0.0","0.026","92.0","11.68","2.8"
"2017-10-15 04:00:00.0","0.0","0.026","92.0","11.68","2.6"
"2017-10-15 04:10:00.0","0.0","0.026","92.0","11.54","0.9"
"2017-10-15 04:20:00.0","0.0","0.026","93.0","11.51","1.2"
"2017-10-15 04:30:00.0","0.0","0.026","93.0","11.75","2.1"
"2017-10-15 04:40:00.0","0.0","0.026","93.0","11.89","1.5"
"2017-10-15 04:50:00.0","0.0","0.026","92.0","11.95","0.6"
"2017-10-15 05:00:00.0","0.0","0.026","92.0","12.04","0.3"
"2017-10-15 05:10:00.0","0.0","0.026","92.0","12.17","0.0"
"2017-10-15 05:20:00.0","0.0","0.026","92.0","12.23","0.5"
"2017-10-15 05:30:00.0","0.0","0.026","92.0","12.14","2.1"
"2017-10-15 05:40:00.0","0.0","0.026","91.0","12.01","0.1"
"2017-10-15 05:50:00.0","0.0","0.026","91.0","11.74","0.3"
"2017-10-15 06:00:00.0","0.0","0.026","92.0","11.58","1.4"
"2017-10-15 06:10:00.0","0.0","0.026","93.0","11.51","0.4"
"2017-10-15 06:20:00.0","0.0","0.026","93.0","11.53","0.6"
"2017-10-15 06:30:00.0","0.0","0.026","93.0","11.45","0.1"
"2017-10-15 06:40:00.0","0.0","0.026","94.0","11.45","1.8"
"2017-10-15 06:50:00.0","0.0","0.026","94.0","11.49","1.7"
"2017-10-15 07:00:00.0","0.0","0.026","93.0","11.59","0.5"
"2017-10-15 07:10:00.0","0.0","0.026","93.0","11.52","0.1"
"2017-10-15 07:20:00.0","0.0","0.026","94.0","11.63","0.9"
"2017-10-15 07:30:00.0","0.0","0.026","94.0","12.02","1.9"
"2017-10-15 07:40:00.0","0.0","0.026","92.0","12.48","1.4"
"2017-10-15 07:50:00.0","0.0","0.026","90.0","12.94","0.4"
"2017-10-15 08:00:00.0","0.0","0.026","88.0","13.49","0.8"
"2017-10-15 08:10:00.0","0.0","0.026","84.0","14.2","1.1"
"2017-10-15 08:20:00.0","0.0","0.026","79.0","15.51","0.8"
"2017-10-15 08:30:00.0","0.0","0.026","77.0","15.94","1.5"
"2017-10-15 08:40:00.0","0.0","0.026","76.0","16.25","0.4"
"2017-10-15 08:50:00.0","0.0","0.026","74.0","16.74","0.6"
"2017-10-15 09:00:00.0","0.0","0.026","73.0","17.16","0.6"
"2017-10-15 09:10:00.0","0.0","0.026","66.0","18.48","1.1"
"2017-10-15 09:20:00.0","0.0","0.026","63.0","19.1","0.7"
"2017-10-15 09:30:00.0","0.0","0.026","60.0","19.84","1.1"
"2017-10-15 09:40:00.0","0.0","0.026","63.0","19.93","1.4"
"2017-10-15 09:50:00.0","0.0","0.026","63.0","20.18","1.6"
"2017-10-15 10:00:00.0","0.0","0.026","61.0","20.88","0.8"
"2017-10-15 10:10:00.0","0.0","0.026","62.0","21.24","1.6"
"2017-10-15 10:20:00.0","0.0","0.026","61.0","21.49","1.7"
"2017-10-15 10:30:00.0","0.0","0.026","59.0","22.37","1.7"
"2017-10-15 10:40:00.0","0.0","0.026","59.0","22.82","1.2"
"2017-10-15 10:50:00.0","0.0","0.026","59.0","23.05","0.8"
"2017-10-15 11:00:00.0","0.0","0.026","59.0","23.4","0.5"
"2017-10-15 11:10:00.0","0.0","0.026","59.0","23.5","1.1"
"2017-10-15 11:20:00.0","0.0","0.026","59.0","23.67","0.9"
"2017-10-15 11:30:00.0","0.0","0.026","59.0","24.04","1.3"
"2017-10-15 11:40:00.0","0.0","0.026","56.0","24.51","1.5"
"2017-10-15 11:50:00.0","0.0","0.026","54.0","25.4","1.5"
"2017-10-15 12:00:00.0","0.0","0.026","54.0","25.91","1.4"
"2017-10-15 12:10:00.0","0.0","0.026","50.0","27.33","3.0"
"2017-10-15 12:20:00.0","0.0","0.026","36.0","29.71","5.8"
"2017-10-15 12:30:00.0","0.0","0.026","30.0","30.78","10.7"
"2017-10-15 12:40:00.0","0.0","0.026","26.0","31.0","11.1"
"2017-10-15 12:50:00.0","0.0","0.026","24.0","31.49","13.7"
"2017-10-15 13:00:00.0","0.0","0.026","24.0","31.62","12.3"
"2017-10-15 13:10:00.0","0.0","0.026","24.0","31.66","12.2"
"2017-10-15 13:20:00.0","0.0","0.026","23.0","32.71","13.3"
"2017-10-15 13:30:00.0","0.0","0.026","22.0","33.36","15.0"
"2017-10-15 13:40:00.0","0.0","0.026","21.0","33.94","14.5"
"2017-10-15 13:50:00.0","0.0","0.026","20.0","33.8","15.1"
"2017-10-15 14:00:00.0","0.0","0.026","20.0","33.96","10.7"
"2017-10-15 14:10:00.0","0.0","0.026","20.0","34.23","12.2"
"2017-10-15 14:20:00.0","0.0","0.026","20.0","34.21","15.1"
"2017-10-15 14:30:00.0","0.0","0.026","20.0","34.14","15.5"
"2017-10-15 14:40:00.0","0.0","0.026","20.0","34.24","12.0"
"2017-10-15 14:50:00.0","0.0","0.026","20.0","34.3","10.3"
"2017-10-15 15:00:00.0","0.0","0.026","21.0","34.29","9.4"
"2017-10-15 15:10:00.0","0.0","0.026","22.0","33.83","10.9"
"2017-10-15 15:20:00.0","0.0","0.026","22.0","33.67","10.8"
"2017-10-15 15:30:00.0","0.0","0.027","22.0","33.52","11.1"
"2017-10-15 15:40:00.0","0.0","0.027","22.0","33.41","11.7"
"2017-10-15 15:50:00.0","0.0","0.027","22.0","33.15","12.3"
"2017-10-15 16:00:00.0","0.0","0.027","22.0","32.86","10.9"
"2017-10-15 16:10:00.0","0.0","0.027","22.0","32.61","12.8"
"2017-10-15 16:20:00.0","0.0","0.026","22.0","32.38","10.2"
"2017-10-15 16:30:00.0","0.0","0.027","23.0","32.28","9.2"
"2017-10-15 16:40:00.0","0.0","0.027","23.0","32.13","6.9"
"2017-10-15 16:50:00.0","0.0","0.027","23.0","31.96","6.7"
"2017-10-15 17:00:00.0","0.0","0.027","24.0","31.71","5.0"
"2017-10-15 17:10:00.0","0.0","0.026","25.0","31.32","3.8"
"2017-10-15 17:20:00.0","0.0","0.026","29.0","30.24","3.4"
"2017-10-15 17:30:00.0","0.0","0.026","34.0","28.65","3.6"
"2017-10-15 17:40:00.0","0.0","0.026","40.0","26.92","3.1"
"2017-10-15 17:50:00.0","0.0","0.026","42.0","26.01","2.2"
"2017-10-15 18:00:00.0","0.0","0.026","35.0","27.27","5.0"
"2017-10-15 18:10:00.0","0.0","0.026","35.0","27.47","4.4"
"2017-10-15 18:20:00.0","0.0","0.026","32.0","27.53","8.3"
"2017-10-15 18:30:00.0","0.0","0.026","30.0","28.19","4.4"
"2017-10-15 18:40:00.0","0.0","0.026","30.0","27.61","8.3"
"2017-10-15 18:50:00.0","0.0","0.027","27.0","28.93","8.9"
"2017-10-15 19:00:00.0","0.0","0.027","27.0","28.56","6.6"
"2017-10-15 19:10:00.0","0.0","0.027","28.0","28.3","7.5"
"2017-10-15 19:20:00.0","0.0","0.027","32.0","27.19","6.0"
"2017-10-15 19:30:00.0","0.0","0.027","35.0","26.06","5.2"
"2017-10-15 19:40:00.0","0.0","0.027","31.0","26.87","10.3"
"2017-10-15 19:50:00.0","0.0","0.027","29.0","28.06","8.7"
"2017-10-15 20:00:00.0","0.0","0.027","30.0","27.55","5.3"
"2017-10-15 20:10:00.0","0.0","0.027","31.0","27.03","4.9"
"2017-10-15 20:20:00.0","0.0","0.027","32.0","26.71","13.3"
"2017-10-15 20:30:00.0","0.0","0.027","30.0","27.41","20.3"
"2017-10-15 20:40:00.0","0.0","0.027","31.0","27.1","19.7"
"2017-10-15 20:50:00.0","0.0","0.027","32.0","26.89","19.5"
"2017-10-15 21:00:00.0","0.0","0.027","32.0","26.74","17.2"
"2017-10-15 21:10:00.0","0.0","0.027","32.0","26.62","13.6"
"2017-10-15 21:20:00.0","0.0","0.027","32.0","26.53","12.6"
"2017-10-15 21:30:00.0","0.0","0.027","32.0","26.59","5.4"
"2017-10-15 21:40:00.0","0.0","0.027","33.0","26.41","10.4"
